"_id","client","content","crawl_time","created_at","forward_user_id","like_num","weibo_id"
"JowPJisZf-159531682465","来自Redmi K20 Pro 真旗舰","上善若水asd:转发微博","1610201926","2020-10-10 14:19:52","1595316824","0","JowPJisZf"
"JowPJisZf-738366371621","来自HUAWEI Mate 20","lrbxnl:帅气","1610201926","2020-10-10 14:17:17","7383663716","0","JowPJisZf"
"JowPJisZf-537880447388","来自iPhone客户端","华灯初上-ZHA:[鼓掌]","1610201926","2020-10-10 14:09:04","5378804473","0","JowPJisZf"
"JowPJisZf-322659257448","来自HUAWEI Mate 20 Pro","锅朵大仙:有两个专业摄像的没看到吗[允悲]//@侯宁:回复@上海徐晓峰:说是不实消息，演练？//@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201926","2020-10-10 14:07:58","3226592574","0","JowPJisZf"
"JowPJisZf-329330866740","来自小米6X 拍人更美","文艺青年boby://@长盛:是不是拍电影呢，边上好几台都不躲不怕还是移动低角度","1610201926","2020-10-10 13:56:02","3293308667","0","JowPJisZf"
"JowPJisZf-738553675546","来自荣耀V10 我AI的快","青蛙投资:作为大V，不要闷头就发（转发），显得大V这么容易信谣传谣[汗][黑线]","1610201926","2020-10-10 13:34:46","7385536755","0","JowPJisZf"
"JowPJisZf-749077331383","来自UC浏览器电脑版","Tony老师没有来:[赞][赞][赞]加鸡腿！//@上海徐晓峰: 特警，侧摔，擒服，一气呵成干净利索。[good]","1610201926","2020-10-10 13:34:29","7490773313","0","JowPJisZf"
"JowPJisZf-165836980020","来自HUAWEI nova 2","天天红llk://@侯宁:回复@上海徐晓峰:说是不实消息，演练？//@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201926","2020-10-10 13:28:04","1658369800","0","JowPJisZf"
"JowPJisZf-70385746134","来自iPhone 6s","爱嗑瓜子的旺财:演习！//@侯宁:回复@上海徐晓峰:说是不实消息，演练？//@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201926","2020-10-10 13:27:15","7038574613","0","JowPJisZf"
"JowPJisZf-104263250356","来自iPhone客户端","归隐的MONKEY:转发微博","1610201926","2020-10-10 13:27:07","1042632503","0","JowPJisZf"
"JowPJisZf-yaochangsheng67","来自微博 weibo.com","长盛:是不是拍电影呢，边上好几台都不躲不怕还是移动低角度","1610201926","2020-10-10 13:53:19","yaochangsheng","6","JowPJisZf"
"JowPJisZf-227468778195","来自荣耀Play3","手机用户2274687781:转发微博","1610201926","2020-10-10 13:50:19","2274687781","0","JowPJisZf"
"JowPJisZf-571303592277","来自小米Note 3 拍人更美","陕西红珍:特警出手～精，准，快","1610201926","2020-10-10 13:46:54","5713035922","0","JowPJisZf"
"JowPJisZf-22623622558","来自三星A9 Star 纯粹美拍","泰山8848:转发微博","1610201926","2020-10-10 13:24:59","2262362255","0","JowPJisZf"
"JowPJisZf-20837111826","来自小米9","Kelvin_范峻://@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201926","2020-10-10 13:23:03","208371118","0","JowPJisZf"
"JowPJisZf-20629291956","来自iPhone客户端","区块链大饼:峰哥可以吗？你那么多肌肉，来个背摔，欧力给//@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201926","2020-10-10 13:23:00","206292919","1","JowPJisZf"
"JowPJisZf-623354760282","来自iPhone客户端","20180618游泳池里玩跳高://@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201926","2020-10-10 13:45:35","6233547602","0","JowPJisZf"
"JowPJisZf-644739675195","来自iPhone客户端","脆弱的爆满颖://@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201926","2020-10-10 13:43:02","6447396751","0","JowPJisZf"
"JowPJisZf-50577844078","来自荣耀Play 让快更快","雨果满满:转发微博","1610201926","2020-10-10 13:41:44","5057784407","0","JowPJisZf"
"JowPJisZf-17044216911","来自微博 weibo.com","一身叹息:[阴险]//@非元素: 好像真是演练。自带同款袖章劫持人质[坏笑]","1610201926","2020-10-10 13:40:54","1704421691","0","JowPJisZf"
"JowPJisZf-80008000835","来自微博 weibo.com","非元素:好像真是演练。自带同款袖章劫持人质[坏笑]","1610201926","2020-10-10 13:38:27","800080008","0","JowPJisZf"
"JowPJisZf-731891697439","来自荣耀V20 4800万3D相机","鬼麒主丶伏字羲://@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201926","2020-10-10 13:35:30","7318916974","0","JowPJisZf"
"JowPJisZf-538717672311","来自荣耀8X","刺客钢刀:这就是人民群众有安全感的体现，但说老实话，那两个拿手机杆摄像的搞什么鬼，摆拍吗？//@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201927","2020-10-10 13:20:57","5387176723","0","JowPJisZf"
"JowPJisZf-110022037180","来自iPad mini","发短心长N21://@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201927","2020-10-10 13:20:53","1100220371","0","JowPJisZf"
"JowPJisZf-647251894584","来自iPhone客户端","史瑞克9838:鱼是鱼虾是虾@旭栋-曾用名新韩云 //@侯宁:回复@上海徐晓峰:说是不实消息，演练？//@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201927","2020-10-10 13:20:52","6472518945","0","JowPJisZf"
"JowPJisZf-646731617073","来自微博 weibo.com","帅的不是很明显198403:利索//@上海徐晓峰: 特警，侧摔，擒服，一气呵成干净利索。[good]","1610201927","2020-10-10 13:19:11","6467316170","0","JowPJisZf"
"JowPJisZf-606921469170","来自iPhone客户端","郭是我的国:这个侧摔，真帅气//@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201927","2020-10-10 13:16:13","6069214691","0","JowPJisZf"
"JowPJisZf-391257468989","来自iPhone X","半夜无聊zero:假的看记者的走位[挖鼻]","1610201927","2020-10-10 13:14:54","3912574689","0","JowPJisZf"
"JowPJisZf-508203421661","来自HUAWEI Mate 10","ETF小霸王-指数基金趋势投资:看着像演习，两个特警拿着盾牌武器在前方给歹徒施加压力，吸引注意力。后方突袭//@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201927","2020-10-10 13:14:49","5082034216","1","JowPJisZf"
"JowPJisZf-260880291449","来自iPhone客户端","道理不深言语多:这当然是演、训练。真正的反劫持事件，必须是有领导或负责人到现场，与劫持者反复对话，力争和平解决问题最大程度的保障人质安全。绝对不会特警一到现场一言不发就动手！真是那样的话就是“擅自行动，不听指挥”！[哈哈][允悲]","1610201927","2020-10-10 13:14:04","2608802914","0","JowPJisZf"
"JowPJisZf-260880291457","来自iPhone客户端","道理不深言语多:这当然是演、训练。真正的发劫持事件，必须是有领导或负责人到现场，与劫持者反复对话，力争和平解决问题最大程度的保障人质安全。绝对不会特警一到现场一言不反就动手！真是那样的话就是“擅自行动，不听指挥”！[哈哈][允悲]","1610201927","2020-10-10 13:13:14","2608802914","0","JowPJisZf"
"JowPJisZf-610638210252","来自iPhone 7","快乐宝贝_健康平安2020:这演戏吧？。。//@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201927","2020-10-10 13:12:39","6106382102","0","JowPJisZf"
"JowPJisZf-323083723218","来自iPhone客户端","龙之虾11幸福://@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201928","2020-10-10 13:11:45","3230837232","1","JowPJisZf"
"JowPJisZf-610638210275","来自iPhone 7","快乐宝贝_健康平安2020://@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201928","2020-10-10 13:11:38","6106382102","0","JowPJisZf"
"JowPJisZf-33659500051","来自荣耀V20 4800万3D相机","北京方庄纪业:拍电视剧？//@侯宁:回复@上海徐晓峰:说是不实消息，演练？//@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201928","2020-10-10 13:10:20","336595000","0","JowPJisZf"
"JowPJisZf-635850608794","来自iPhone客户端","尧悟勤:利索","1610201928","2020-10-10 13:10:12","6358506087","0","JowPJisZf"
"JowPJisZf-651823343319","来自荣耀8X Max","用户6518233433:转发微博","1610201928","2020-10-10 13:07:42","6518233433","0","JowPJisZf"
"JowPJisZf-183470942278","来自iPhone客户端","隐岫庐://@多酱老师:棒啊//@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201928","2020-10-10 13:06:52","1834709422","0","JowPJisZf"
"JowPJisZf-237485402410","来自小米10","越剧小镇第一舞台:拍电影吗？","1610201928","2020-10-10 13:06:27","2374854024","0","JowPJisZf"
"JowPJisZf-730039176967","来自HUAWEI P20 Pro","偶然草2019:都散了吧，人家演练呢，你看“匪徒”手里连刀都没有。另外，发这个视频的人，为了流量，脸都不要了。","1610201928","2020-10-10 13:06:15","7300391769","0","JowPJisZf"
"JowPJisZf-260909626150","来自HUAWEI P30","左灯右行_89195:转发微博","1610201929","2020-10-10 13:05:34","2609096261","0","JowPJisZf"
"JowPJisZf-260957683495","来自微博 weibo.com","dltty22098:回复@午未之交:被传的有鼻子有眼，原来是演习[笑cry]//@午未之交:不要乱传谣 http://t.cn/A6bJo7LV","1610201929","2020-10-10 13:02:23","2609576834","0","JowPJisZf"
"JowPJisZf-1383917764","来自Redmi K20","怀飞野:很久以前就有这个视频了，怎么今天有弄出来温剩饭了？","1610201929","2020-10-10 13:02:06","138391776","0","JowPJisZf"
"JowPJisZf-626216564516","来自vivo X30专业影像","多酱老师:棒啊//@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201929","2020-10-10 13:01:55","6262165645","0","JowPJisZf"
"JowPJisZf-101612352381","来自HUAWEI P40 Pro 5G","金麦穗110:太假，拍戏//@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201929","2020-10-10 13:01:52","1016123523","0","JowPJisZf"
"JowPJisZf-111251864465","来自小米9","吉赛尔的布偶猫:原来是演练。","1610201929","2020-10-10 13:01:47","1112518644","0","JowPJisZf"
"JowPJisZf-21400875633","来自HUAWEI Mate 8","Ahunsome:转发微博","1610201929","2020-10-10 13:01:33","2140087563","0","JowPJisZf"
"JowPJisZf-344314673467","来自vivo iQOO生而强悍","lixiwen_10668:转发微博","1610201929","2020-10-10 13:01:22","3443146734","0","JowPJisZf"
"JowPJisZf-113504604058","来自微博 weibo.com","老头当益壮1135046040:特警快手//@上海徐晓峰: 特警，侧摔，擒服，一气呵成干净利索。[good]","1610201929","2020-10-10 13:00:35","1135046040","0","JowPJisZf"
"JowPJisZf-594353357579","来自iQOO 3 5G性能旗舰","娘子快和牛魔王出来看上帝:搞得跟真的一样，这个被背摔的哥们很疼吧？[二哈]//@201314囍201314:肯定是演练[笑哈哈][笑哈哈]","1610201929","2020-10-10 13:00:15","5943533575","0","JowPJisZf"
"JowPJisZf-xiaoxiaoniao52620","来自iPhone 8 Plus","佳古文:嗯，演练，特警配合，杭州的景点和商场边经常有这种演习，我们公司也参加过。//@Kevinqin008:演习吧，真有事怎么可能旁边还有安排机位拍特写的[汗][汗][汗]有人质的情况下特警到场还没布置，不考虑人质安全下车就干，打群架啊？","1610201929","2020-10-10 12:59:57","xiaoxiaoniao526","2","JowPJisZf"
"JowPJisZf-292345063757","来自360安全浏览器","奋斗在悬崖:转发微博","1610201929","2020-10-10 12:59:45","2923450637","0","JowPJisZf"
"JowPJisZf-641462829236","来自小米MIX 2 全面屏手机","小小蒙了://@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201929","2020-10-10 12:59:32","6414628292","0","JowPJisZf"
"JowPJisZf-177975961554","来自荣耀8X","专业品茶师:演习","1610201929","2020-10-10 12:59:28","1779759615","0","JowPJisZf"
"JowPJisZf-541703478461","来自iPhone客户端","绝世寒兵://@我是西蒙周:关注！","1610201929","2020-10-10 12:59:18","5417034784","0","JowPJisZf"
"JowPJisZf-721752982086","来自微博 weibo.com","feifan婚礼摄影:拿着稳定器的摄像大哥看见没？","1610201929","2020-10-10 12:59:07","7217529820","0","JowPJisZf"
"JowPJisZf-159881132412","来自UC浏览器","qwertyuiopoiuytrqe:动作太帅了 //@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201929","2020-10-10 12:59:04","1598811324","0","JowPJisZf"
"JowPJisZf-607284393575","来自泰安视点Android","泰安视点:警察威武[赞]","1610201930","2020-10-10 12:58:41","6072843935","0","JowPJisZf"
"JowPJisZf-206570981531","来自Redmi K30 全速热爱","归来仍少年008://@上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201930","2020-10-10 12:58:27","2065709815","0","JowPJisZf"
"JowPJisZf-191354030432","来自微博 weibo.com","苏宝观察:转发微博","1610201930","2020-10-10 12:58:20","1913540304","0","JowPJisZf"
"JowPJisZf-188927704137","来自微博 weibo.com","忧乐思齐:这个应该是“过颈摔”，俗称“大背包”，需要进攻者有极好的腰腹力量，和动作的协调性。在进攻中进攻者一旦出现力量不足，或者是动作不协调，就会被对手抓住机会，对进攻动作进行破解，并予以反击。//@我是西蒙周:关注！","1610201930","2020-10-10 12:58:07","1889277041","0","JowPJisZf"
"JowPJisZf-163020114249","来自iQOO Z1 5G性能先锋","英俊的青苔:说演习吧会不会太扰民了，但是旁边的斯坦尼康的确太出戏了[doge]//@Kevinqin008:演习吧，真有事怎么可能旁边还有安排机位拍特写的[汗][汗][汗]有人质的情况下特警到场还没布置，不考虑人质安全下车就干，打群架啊？","1610201930","2020-10-10 12:57:53","1630201142","0","JowPJisZf"
"JowPJisZf-627122039599","来自HUAWEI Mate 10 Pro","用户6271220395:转发微博","1610201930","2020-10-10 12:57:47","6271220395","0","JowPJisZf"
"JowPJisZf-571559275426","来自iPad mini","最佳俊子blog186:转发微博","1610201930","2020-10-10 12:56:44","5715592754","0","JowPJisZf"
"JowPJisZf-261547681763","来自荣耀20i","凡人少语:厉害[good]","1610201930","2020-10-10 12:55:55","2615476817","0","JowPJisZf"
"JowPJisZf-146012139782","来自华为手机 畅享玩不停","伊伊少人:转发微博","1610201930","2020-10-10 12:55:54","1460121397","0","JowPJisZf"
"JowPJisZf-272976398228","来自iPhone客户端","木郎多趣:几个星期前的视频又被翻出来了[二哈]//@Kevinqin008:演习吧，真有事怎么可能旁边还有安排机位拍特写的[汗][汗][汗]有人质的情况下特警到场还没布置，不考虑人质安全下车就干，打群架啊？","1610201930","2020-10-10 12:55:43","2729763982","0","JowPJisZf"
"JowPJisZf-21010903817","来自","上海徐晓峰:特警，侧摔，擒服，一气呵成干净利索。[good]","1610201930","2020-10-10 12:55:32","210109038","886","JowPJisZf"
"JowPJisZf-simplexijin50","来自微博 weibo.com","文章改好了吗:要是真的，估计不会这么快？","1610201930","2020-10-10 12:54:31","simplexijin","0","JowPJisZf"
"JowPJisZf-16999419952","来自微博 weibo.com","乔古白话:停车到开走，一分钟","1610201930","2020-10-10 12:52:38","1699941995","0","JowPJisZf"
"JowPJisZf-570522115756","来自iPhone X","Kevinqin008:演习吧，真有事怎么可能旁边还有安排机位拍特写的[汗][汗][汗]有人质的情况下特警到场还没布置，不考虑人质安全下车就干，打群架啊？","1610201930","2020-10-10 12:52:17","5705221157","149","JowPJisZf"
"JowPJisZf-540710064823","来自iPad Pro","马八奥://@我是西蒙周:关注！","1610201930","2020-10-10 12:52:08","5407100648","2","JowPJisZf"
"JowPJisZf-650058985591","来自华为手机 畅享玩不停","我是一个漂亮的小仙女哈哈:发盒饭记得给兄弟加个鸡腿","1610201930","2020-10-10 12:51:05","6500589855","0","JowPJisZf"
"JowPJisZf-118971276776","来自HUAWEI Mate 20 Pro","济南奥泡大大君:转发微博","1610201930","2020-10-10 12:50:20","1189712767","0","JowPJisZf"
"JowPJisZf-123389714198","来自HUAWEI P30","王少同学666:这个图我过十一就看见了，旁边有个用云台机拍摄的，不是拍戏就是演戏","1610201934","2020-10-10 12:50:03","1233897141","0","JowPJisZf"
"JowPJisZf-140298688058","来自iPhone客户端","相忘于江湖可矣:帅！","1610201934","2020-10-10 12:49:53","1402986880","0","JowPJisZf"
"JowPJisZf-ndu202083","来自微博 weibo.com","Haijun2020:[赞][赞]","1610201934","2020-10-10 12:49:51","ndu2020","0","JowPJisZf"
"JowPJisZf-33200521232","来自Android客户端","评论数零条:历害！","1610201934","2020-10-10 12:49:03","332005212","0","JowPJisZf"
"JofwqtKDY-227229092598","来自iPhone客户端","虎头虎脑的美好生活:转发微博","1610201935","2020-11-04 21:21:25","2272290925","0","JofwqtKDY"
"JofwqtKDY-739340921660","来自iPhone客户端","塬尚迁徙者:转发微博","1610201935","2020-10-09 12:23:17","7393409216","0","JofwqtKDY"
"JofwqtKDY-585763149999","来自HUAWEI Mate 9","tommy112113:转发微博","1610201935","2020-10-09 08:25:59","5857631499","0","JofwqtKDY"
"JofwqtKDY-648252175253","来自HUAWEI nova 3","大萝卜dhdh:转发微博","1610201935","2020-10-09 02:49:45","6482521752","0","JofwqtKDY"
"JofwqtKDY-gfei6883","来自坚果手机 R1","北京葛二蛋:转发微博","1610201935","2020-10-09 00:04:31","gfei688","0","JofwqtKDY"
"JofwqtKDY-602605973736","来自vivo智能手机","军歌嘹亮-正能量筛选爱好者:转发微博","1610201935","2020-10-08 23:36:07","6026059737","0","JofwqtKDY"
"JofwqtKDY-593335174329","来自360安全浏览器","边境瞭望:转发微博","1610201935","2020-10-08 23:35:48","5933351743","0","JofwqtKDY"
"JofwqtKDY-741747538780","来自小米9 SE","千虑一得200104:转发微博","1610201935","2020-10-08 22:35:00","7417475387","0","JofwqtKDY"
"JofwqtKDY-731697779811","来自华为手机 畅享玩不停","狮子199106:转发微博","1610201935","2020-10-08 22:05:54","7316977798","0","JofwqtKDY"
"JofwqtKDY-327124978462","来自iPhone客户端","super__2013:转发微博","1610201935","2020-10-08 20:28:52","3271249784","0","JofwqtKDY"
"JomzTmNN5-520168483832","来自荣耀8 美得与众不同","菲儿520小朋友:转发微博","1610201935","2020-12-09 19:02:51","5201684838","0","JomzTmNN5"
"JomzTmNN5-519588926917","来自荣耀20","tony_91231:[酷]","1610201935","2020-11-03 05:49:14","5195889269","0","JomzTmNN5"
"JomzTmNN5-684481083344","来自iPhone客户端","老哥要进步v:转发微博","1610201935","2020-10-30 17:55:42","6844810833","0","JomzTmNN5"
"JomzTmNN5-604399592628","来自iPhone客户端","庐州子敬:转发微博","1610201935","2020-10-15 11:11:49","6043995926","0","JomzTmNN5"
"JomzTmNN5-guodasong75","来自iPhone","Danie_lGuo:Repost","1610201935","2020-10-12 10:56:14","guodasong","0","JomzTmNN5"
"JomzTmNN5-730382606261","来自华为畅享20 Pro","天雪晴天:米格25没挂载导弹？没看到它用啊","1610201936","2020-10-09 10:58:17","7303826062","0","JomzTmNN5"
"Jop0Yfqlo-649120986233","来自iPhone客户端","刚刚出狱6491209862:转发微博","1610201936","2020-10-09 18:47:42","6491209862","0","Jop0Yfqlo"
"Jop0Yfqlo-33153151141","来自iPhone客户端","朝阳群众荣:转发微博","1610201936","2020-10-09 18:46:01","3315315114","0","Jop0Yfqlo"
"Jop0Yfqlo-10257968531","来自iPhone客户端","负-建筑:太刺激了。","1610201936","2020-10-09 17:57:35","1025796853","0","Jop0Yfqlo"
"Joq1C6NTc-610055384437","来自iPhone客户端","匹马伴青衫:转发微博","1610201937","2020-10-09 21:20:17","6100553844","0","Joq1C6NTc"
"Joq1C6NTc-215993191722","来自Redmi Note 7 Pro","铁狮子头0359:米25是拿命来挑战","1610201937","2020-10-09 20:37:01","2159931917","0","Joq1C6NTc"
"JofwqtKDY-184601274111","来自HUAWEI P30 Pro","铁就是铁呀:转发微博","1610201937","2020-10-08 20:28:45","1846012741","0","JofwqtKDY"
"JofwqtKDY-533257947888","来自360安全浏览器","蓝天大海_天津:转发微博","1610201938","2020-10-08 20:26:43","5332579478","0","JofwqtKDY"
"JofwqtKDY-tangren889997","来自红米Redmi","唐人老哥:转发微博","1610201938","2020-10-08 19:58:10","tangren8899","0","JofwqtKDY"
"JofwqtKDY-55768378277","来自小米10 至尊纪念版","我不是你的好妹妹:转发微博","1610201938","2020-10-08 19:36:31","5576837827","0","JofwqtKDY"
"JofwqtKDY-165086492571","来自HUAWEI Mate 20 Pro","遗忘的一小朵:转发微博","1610201938","2020-10-08 19:30:05","1650864925","0","JofwqtKDY"
"JofwqtKDY-224941925231","来自360安全浏览器","老牛的地盘-江口:转发微博","1610201938","2020-10-08 19:10:55","2249419252","0","JofwqtKDY"
"JofwqtKDY-640630132794","来自HUAWEI Mate 30","用户6406301327:转发微博","1610201938","2020-10-08 19:02:33","6406301327","0","JofwqtKDY"
"JofwqtKDY-5530655506100","来自三星android智能手机","小兔97097:转发微博","1610201938","2020-10-08 18:36:23","5530655506","0","JofwqtKDY"
"JofwqtKDY-650369140694","来自HUAWEI nova 3e","伊菲_kola:转发微博","1610201939","2020-10-08 17:14:17","6503691406","0","JofwqtKDY"
"JofwqtKDY-531171216797","来自魅族 17 Pro","渾沌之輪竜神劍:[思考]真的吗。。。卧槽防空火炮弹药也太牛了点","1610201939","2020-10-08 17:13:13","5311712167","0","JofwqtKDY"
"JofwqtKDY-553768624031","来自HUAWEI Mate 20","脾气得改丶:转发微博","1610201939","2020-10-08 17:12:03","5537686240","0","JofwqtKDY"
"JofwqtKDY-672146902063","来自微博 weibo.com","悠前悠后a:真的吗","1610201939","2020-10-08 17:11:36","6721469020","0","JofwqtKDY"
"JofwqtKDY-110118411423","来自HUAWEI Mate30 Pro 5G","漫步人生路1101184114:@梦想战国","1610201939","2020-10-08 17:11:16","1101184114","0","JofwqtKDY"
"JofwqtKDY-602714692371","来自iPhone X","一瓢欢有馀:转发微博","1610201939","2020-10-08 17:10:46","6027146923","0","JofwqtKDY"
"JofwqtKDY-638893702828","来自HUAWEI Mate 10 Pro","Typhone小K://@张扬致我:和游戏真的差不多的感觉。最后战机有点拖大。这么近距离还敢直飞。地面放防空网火力多几个来个交叉火力可能效果更好。","1610201939","2020-10-08 17:10:44","6388937028","0","JofwqtKDY"
"JofwqtKDY-734515332777","来自小米8青春版 潮流旗舰","用户7345153327:转发微博","1610201939","2020-10-08 17:09:03","7345153327","0","JofwqtKDY"
"JofwqtKDY-237673787124","来自iPhone客户端","denglanqiu:转发微博","1610201939","2020-10-08 17:07:15","2376737871","0","JofwqtKDY"
"JofwqtKDY-586629112993","来自iPhone客户端","健康小牙牙:还不跑？拉起来转一圈又来？","1610201939","2020-10-08 17:04:00","5866291129","0","JofwqtKDY"
"JofwqtKDY-731434934225","来自微博 weibo.com","易正非:转发微博","1610201939","2020-10-08 18:22:54","7314349342","0","JofwqtKDY"
"JofwqtKDY-231608382787","来自美图T8s·电影级虚化","太阳粒子流围脖:这个视频感觉震撼！","1610201939","2020-10-08 18:22:07","2316083827","0","JofwqtKDY"
"JofwqtKDY-56853830608","来自魅族16s旗舰手机","sevenbeacon:转发微博","1610201939","2020-10-08 17:54:24","5685383060","0","JofwqtKDY"
"JofwqtKDY-622985471871","来自HUAWEI nova 3i","挑灯看剑闻鸡起舞:回复@浙人无为:有道理[good]，不过看看还是挺刺激的//@浙人无为:发个假的电脑游戏，还好意思，人家打的是防空炮，又不是导弹，发什么干扰弹？","1610201939","2020-10-08 17:51:14","6229854718","0","JofwqtKDY"
"JofwqtKDY-656694319213","来自iPhone客户端","用户6566943192统一:转发微博","1610201939","2020-10-08 17:50:36","6566943192","0","JofwqtKDY"
"JofwqtKDY-521118825563","来自前置双摄vivo X9","渣狼克服使叠码:转发微博","1610201939","2020-10-08 17:35:49","5211188255","0","JofwqtKDY"
"JofwqtKDY-633320890641","来自HUAWEI P20 Pro","多田多福:转发微博","1610201939","2020-10-08 17:30:45","6333208906","0","JofwqtKDY"
"JofwqtKDY-5060651225100","来自续航传奇 Redmi 8A","啊这个世界有点烦:转发微博","1610201939","2020-10-08 17:26:47","5060651225","0","JofwqtKDY"
"JofwqtKDY-273593181323","来自搜狗高速浏览器","靖听松风:震撼","1610201939","2020-10-08 17:20:11","2735931813","0","JofwqtKDY"
"JofwqtKDY-566157117716","来自OPPO随光而变R17","墨墨墨苏:转发微博","1610201939","2020-10-08 17:18:01","5661571177","0","JofwqtKDY"
"JofwqtKDY-103906746238","来自华为手机 畅享玩不停","明湖晨钟:转发微博","1610201939","2020-10-08 17:00:04","1039067462","0","JofwqtKDY"
"JofwqtKDY-380854340889","来自Redmi K30 全速热爱","最爱开心8201:@用户7477190567","1610201939","2020-10-08 16:59:25","3808543408","0","JofwqtKDY"
"JofwqtKDY-637099819223","来自iPhone客户端","湛江小伙伴:转发微博","1610201939","2020-10-08 16:59:06","6370998192","0","JofwqtKDY"
"JofwqtKDY-502048845841","来自微博 weibo.com","所长不要开枪-是我:转发微博","1610201939","2020-10-08 16:57:08","5020488458","0","JofwqtKDY"
"JofwqtKDY-231638639294","来自微博国际版","坏蛋kevin:牛逼","1610201939","2020-10-08 16:47:51","2316386392","0","JofwqtKDY"
"JofwqtKDY-125310060040","来自iPhone客户端","天幕垂青:转发微博","1610201939","2020-10-08 16:44:32","1253100600","0","JofwqtKDY"
"JofwqtKDY-750079864032","来自OPPO R15x","听字多一丶:转发微博","1610201939","2020-10-08 16:44:25","7500798640","0","JofwqtKDY"
"Jo63J90Il-650882385133","来自微博 weibo.com","訓芯苞://@工业互联网科技: 有点意思了//@股社区:哈哈，华春莹不是刚说希望美国人民享受和特朗普一样的医疗待遇吗，发言人觉悟高[亲亲]","1610201943","2020-10-11 12:14:14","6508823851","2","Jo63J90Il"
"Jo63J90Il-150387037025","来自iPad客户端","tyfx7103://@风铃2566211://@工业互联网科技:有点意思了//@股社区:哈哈，华春莹不是刚说希望美国人民享受和特朗普一样的医疗待遇吗，发言人觉悟高[亲亲]","1610201943","2020-10-09 18:03:49","1503870370","0","Jo63J90Il"
"Jo63J90Il-59220787691","来自三星android智能手机","科科731://@塞上渔夫s:@做个好人好好生活: 转发微博","1610201943","2020-10-09 09:58:00","5922078769","0","Jo63J90Il"
"Jo63J90Il-219824096474","来自红米Note7 4800万相机","<span class=""kt"">[热门]小洲道茶楼主:[围观]","1610201943","2020-10-07 16:40:51","2198240964","4","Jo63J90Il"
"Jo63J90Il-20010659934","来自HUAWEI Mate 9 Pro","<span class=""kt"">[热门]工业互联网科技:有点意思了//@股社区:哈哈，华春莹不是刚说希望美国人民享受和特朗普一样的医疗待遇吗，发言人觉悟高[亲亲]","1610201943","2020-10-07 18:07:03","2001065993","29","Jo63J90Il"
"Jo63J90Il-556807657574","来自iPhone客户端","糊涂糊涂糊涂_73549://@雨夜中的花猫：旧闻新说[哈哈]//@工业互联网科技:有点意思了//@股社区:哈哈，华春莹不是刚说希望美国人民享受和特朗普一样的医疗待遇吗，发言人觉悟高[亲亲]","1610201944","2020-10-09 07:53:43","5568076575","2","Jo63J90Il"
"Jo63J90Il-744980001112","来自黑鲨游戏手机 2","英雌联盟:是有点意思，不过就是只封了七天，那就很没意思了[笑哈哈]//@工业互联网科技:有点意思了//@股社区:哈哈，华春莹不是刚说希望美国人民享受和特朗普一样的医疗待遇吗，发言人觉悟高[亲亲]","1610201944","2020-12-31 12:37:19","7449800011","0","Jo63J90Il"
"Jo63J90Il-632038501796","来自360安全浏览器","用户6320385017://@勇敢的心964080072: 我看这个小粉红怎么洗[doge][doge][doge]","1610201944","2020-11-03 14:05:46","6320385017","0","Jo63J90Il"
"Jo63J90Il-53186332868","来自vivo X50 Pro+","猪窝屯里吐血:肯定不是刚刚好80%…//@乌漆嘛黑003:是什么不实呢？//@裤衩王子哥: //@闲时上博://@文剑1964: //@塞上渔夫s: //@做个好人好好生活: 转发微博","1610201944","2020-10-12 21:05:20","5318633286","2","Jo63J90Il"
"Jo63J90Il-73868159368","来自vivo智能手机","主是我的亮光:转发微博","1610201944","2020-10-12 21:02:53","7386815936","1","Jo63J90Il"
